scientific,month,gno,count,latitude,longitude,nsb,stations_count,stations,nsb_category
Anthus cervinus,1,931,1,22.47243418,114.0090884,13.61373671118716,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",13-14
Anthus cervinus,2,931,1,22.47243418,114.0090884,14.407064511043773,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",
Anthus hodgsoni,1,2811,1,22.22848137,113.9123836,9.68829655791008,1,"['Shek Pik Tide Gauge Station, Hong Kong Observatory']",9-10
Anthus hodgsoni,1,860,1,22.48145416,113.9993603,13.61373671118716,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",13-14
Anthus hodgsoni,1,930,5,22.47242379,113.9993718,13.61373671118716,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",13-14
Anthus hodgsoni,1,931,2,22.47243418,114.0090884,13.61373671118716,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",13-14
Anthus hodgsoni,2,930,1,22.47242379,113.9993718,14.407064511043773,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",
Anthus hodgsoni,2,931,1,22.47243418,114.0090884,14.407064511043773,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",
Anthus hodgsoni,3,860,2,22.48145416,113.9993603,12.57666983087316,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",12-13
Anthus hodgsoni,3,930,1,22.47242379,113.9993718,12.57666983087316,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",12-13
Anthus hodgsoni,10,860,1,22.48145416,113.9993603,13.221696914700546,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",13-14
Anthus hodgsoni,11,860,1,22.48145416,113.9993603,13.762746377286737,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",13-14
Anthus hodgsoni,11,930,1,22.47242379,113.9993718,13.762746377286737,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",13-14
Anthus hodgsoni,12,860,2,22.48145416,113.9993603,14.166821690711211,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",
Anthus hodgsoni,12,930,7,22.47242379,113.9993718,14.166821690711211,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",
Anthus richardi,1,930,1,22.47242379,113.9993718,13.61373671118716,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",13-14
Anthus richardi,3,930,1,22.47242379,113.9993718,12.57666983087316,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",12-13
Anthus richardi,11,930,1,22.47242379,113.9993718,13.762746377286737,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",13-14
Anthus richardi,11,931,2,22.47243418,114.0090884,13.762746377286737,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",13-14
Anthus richardi,12,930,3,22.47242379,113.9993718,14.166821690711211,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",
Apus nipalensis,1,930,1,22.47242379,113.9993718,13.61373671118716,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",13-14
Apus nipalensis,3,930,1,22.47242379,113.9993718,12.57666983087316,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",12-13
Apus nipalensis,7,930,1,22.47242379,113.9993718,11.563271272381558,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",11-12
Apus nipalensis,7,806,1,22.49058076,114.1548343,7.522107324851803,1,['Fanling Kau Yan College'],7-8
Apus nipalensis,8,930,1,22.47242379,113.9993718,12.21860604427822,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",12-13
Apus nipalensis,10,930,1,22.47242379,113.9993718,13.221696914700546,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",13-14
Apus nipalensis,10,931,1,22.47243418,114.0090884,13.221696914700546,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",13-14
Apus nipalensis,12,930,2,22.47242379,113.9993718,14.166821690711211,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",
Apus nipalensis,12,931,1,22.47243418,114.0090884,14.166821690711211,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",
Ardea alba,1,2881,1,22.21945077,113.9124006,9.68829655791008,1,"['Shek Pik Tide Gauge Station, Hong Kong Observatory']",9-10
Ardea alba,1,860,1,22.48145416,113.9993603,13.61373671118716,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",13-14
Ardea alba,1,930,5,22.47242379,113.9993718,13.61373671118716,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",13-14
Ardea alba,1,931,7,22.47243418,114.0090884,13.61373671118716,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",13-14
Ardea alba,2,860,2,22.48145416,113.9993603,14.407064511043773,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",
Ardea alba,2,930,12,22.47242379,113.9993718,14.407064511043773,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",
Ardea alba,2,931,6,22.47243418,114.0090884,14.407064511043773,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",
Ardea alba,3,860,4,22.48145416,113.9993603,12.57666983087316,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",12-13
Ardea alba,3,930,7,22.47242379,113.9993718,12.57666983087316,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",12-13
Ardea alba,3,931,9,22.47243418,114.0090884,12.57666983087316,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",12-13
Ardea alba,4,860,1,22.48145416,113.9993603,11.943803108128067,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",11-12
Ardea alba,4,931,12,22.47243418,114.0090884,11.943803108128067,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",11-12
Ardea alba,5,860,1,22.48145416,113.9993603,11.488827680472998,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",11-12
Ardea alba,5,930,2,22.47242379,113.9993718,11.488827680472998,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",11-12
Ardea alba,5,931,8,22.47243418,114.0090884,11.488827680472998,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",11-12
Ardea alba,6,860,1,22.48145416,113.9993603,11.636687146585473,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",11-12
Ardea alba,6,930,1,22.47242379,113.9993718,11.636687146585473,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",11-12
Ardea alba,6,931,2,22.47243418,114.0090884,11.636687146585473,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",11-12
Ardea alba,7,860,1,22.48145416,113.9993603,11.563271272381558,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",11-12
Ardea alba,7,930,1,22.47242379,113.9993718,11.563271272381558,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",11-12
Ardea alba,7,931,4,22.47243418,114.0090884,11.563271272381558,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",11-12
Ardea alba,8,930,1,22.47242379,113.9993718,12.21860604427822,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",12-13
Ardea alba,8,931,3,22.47243418,114.0090884,12.21860604427822,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",12-13
Ardea alba,9,860,1,22.48145416,113.9993603,12.434991467016738,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",12-13
Ardea alba,9,930,3,22.47242379,113.9993718,12.434991467016738,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",12-13
Ardea alba,9,931,10,22.47243418,114.0090884,12.434991467016738,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",12-13
Ardea alba,10,860,2,22.48145416,113.9993603,13.221696914700546,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",13-14
Ardea alba,10,930,3,22.47242379,113.9993718,13.221696914700546,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",13-14
Ardea alba,10,931,9,22.47243418,114.0090884,13.221696914700546,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",13-14
Ardea alba,10,932,2,22.472444,114.0188049,13.221696914700546,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",13-14
Ardea alba,11,860,2,22.48145416,113.9993603,13.762746377286737,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",13-14
Ardea alba,11,930,6,22.47242379,113.9993718,13.762746377286737,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",13-14
Ardea alba,11,931,9,22.47243418,114.0090884,13.762746377286737,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",13-14
Ardea alba,12,860,2,22.48145416,113.9993603,14.166821690711211,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",
Ardea alba,12,930,7,22.47242379,113.9993718,14.166821690711211,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",
Ardea alba,12,931,4,22.47243418,114.0090884,14.166821690711211,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",
Ardea cinerea,1,2881,1,22.21945077,113.9124006,9.68829655791008,1,"['Shek Pik Tide Gauge Station, Hong Kong Observatory']",9-10
Ardea cinerea,1,860,2,22.48145416,113.9993603,13.61373671118716,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",13-14
Ardea cinerea,1,930,15,22.47242379,113.9993718,13.61373671118716,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",13-14
Ardea cinerea,1,931,9,22.47243418,114.0090884,13.61373671118716,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",13-14
Ardea cinerea,2,860,4,22.48145416,113.9993603,14.407064511043773,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",
Ardea cinerea,2,930,16,22.47242379,113.9993718,14.407064511043773,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",
Ardea cinerea,2,931,10,22.47243418,114.0090884,14.407064511043773,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",
Ardea cinerea,3,860,4,22.48145416,113.9993603,12.57666983087316,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",12-13
Ardea cinerea,3,930,14,22.47242379,113.9993718,12.57666983087316,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",12-13
Ardea cinerea,3,931,12,22.47243418,114.0090884,12.57666983087316,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",12-13
Ardea cinerea,4,930,2,22.47242379,113.9993718,11.943803108128067,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",11-12
Ardea cinerea,4,931,13,22.47243418,114.0090884,11.943803108128067,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",11-12
Ardea cinerea,5,931,10,22.47243418,114.0090884,11.488827680472998,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",11-12
Ardea cinerea,6,931,2,22.47243418,114.0090884,11.636687146585473,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",11-12
Ardea cinerea,7,931,2,22.47243418,114.0090884,11.563271272381558,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",11-12
Ardea cinerea,8,931,2,22.47243418,114.0090884,12.21860604427822,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",12-13
Ardea cinerea,9,860,1,22.48145416,113.9993603,12.434991467016738,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",12-13
Ardea cinerea,9,930,6,22.47242379,113.9993718,12.434991467016738,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",12-13
Ardea cinerea,9,931,6,22.47243418,114.0090884,12.434991467016738,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",12-13
Ardea cinerea,10,860,2,22.48145416,113.9993603,13.221696914700546,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",13-14
Ardea cinerea,10,930,8,22.47242379,113.9993718,13.221696914700546,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",13-14
Ardea cinerea,10,931,9,22.47243418,114.0090884,13.221696914700546,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",13-14
Ardea cinerea,10,932,1,22.472444,114.0188049,13.221696914700546,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",13-14
Ardea cinerea,11,860,1,22.48145416,113.9993603,13.762746377286737,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",13-14
Ardea cinerea,11,930,8,22.47242379,113.9993718,13.762746377286737,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",13-14
Ardea cinerea,11,931,9,22.47243418,114.0090884,13.762746377286737,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",13-14
Ardea cinerea,12,860,3,22.48145416,113.9993603,14.166821690711211,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",
Ardea cinerea,12,930,7,22.47242379,113.9993718,14.166821690711211,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",
Ardea cinerea,12,931,10,22.47243418,114.0090884,14.166821690711211,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",
Ardea intermedia,1,931,2,22.47243418,114.0090884,13.61373671118716,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",13-14
Ardea intermedia,2,930,1,22.47242379,113.9993718,14.407064511043773,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",
Ardea intermedia,3,930,1,22.47242379,113.9993718,12.57666983087316,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",12-13
Ardea intermedia,3,931,3,22.47243418,114.0090884,12.57666983087316,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",12-13
Ardea intermedia,4,860,1,22.48145416,113.9993603,11.943803108128067,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",11-12
Ardea intermedia,4,930,1,22.47242379,113.9993718,11.943803108128067,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",11-12
Ardea intermedia,4,931,7,22.47243418,114.0090884,11.943803108128067,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",11-12
Ardea intermedia,5,931,4,22.47243418,114.0090884,11.488827680472998,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",11-12
Ardea intermedia,6,930,1,22.47242379,113.9993718,11.636687146585473,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",11-12
Ardea intermedia,7,930,2,22.47242379,113.9993718,11.563271272381558,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",11-12
Ardea intermedia,8,930,2,22.47242379,113.9993718,12.21860604427822,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",12-13
Ardea intermedia,8,931,1,22.47243418,114.0090884,12.21860604427822,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",12-13
Ardea intermedia,9,931,6,22.47243418,114.0090884,12.434991467016738,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",12-13
Ardea intermedia,10,931,2,22.47243418,114.0090884,13.221696914700546,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",13-14
Ardea intermedia,11,931,1,22.47243418,114.0090884,13.762746377286737,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",13-14
Ardea intermedia,12,860,1,22.48145416,113.9993603,14.166821690711211,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",
Ardea intermedia,12,930,2,22.47242379,113.9993718,14.166821690711211,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",
Ardea intermedia,12,931,2,22.47243418,114.0090884,14.166821690711211,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",
Ardea purpurea,5,931,1,22.47243418,114.0090884,11.488827680472998,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",11-12
Ardea purpurea,8,931,1,22.47243418,114.0090884,12.21860604427822,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",12-13
Ardea purpurea,9,931,1,22.47243418,114.0090884,12.434991467016738,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",12-13
Ardea purpurea,10,930,2,22.47242379,113.9993718,13.221696914700546,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",13-14
Ardea purpurea,11,930,1,22.47242379,113.9993718,13.762746377286737,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",13-14
Ardea purpurea,12,930,1,22.47242379,113.9993718,14.166821690711211,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",
Ardea purpurea,12,931,1,22.47243418,114.0090884,14.166821690711211,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",
Ardeola bacchus,1,860,1,22.48145416,113.9993603,13.61373671118716,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",13-14
Ardeola bacchus,1,930,5,22.47242379,113.9993718,13.61373671118716,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",13-14
Ardeola bacchus,1,931,1,22.47243418,114.0090884,13.61373671118716,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",13-14
Ardeola bacchus,2,860,1,22.48145416,113.9993603,14.407064511043773,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",
Ardeola bacchus,2,930,6,22.47242379,113.9993718,14.407064511043773,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",
Ardeola bacchus,2,931,1,22.47243418,114.0090884,14.407064511043773,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",
Ardeola bacchus,3,930,3,22.47242379,113.9993718,12.57666983087316,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",12-13
Ardeola bacchus,3,931,1,22.47243418,114.0090884,12.57666983087316,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",12-13
Ardeola bacchus,4,931,6,22.47243418,114.0090884,11.943803108128067,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",11-12
Ardeola bacchus,5,860,2,22.48145416,113.9993603,11.488827680472998,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",11-12
Ardeola bacchus,5,930,2,22.47242379,113.9993718,11.488827680472998,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",11-12
Ardeola bacchus,5,931,10,22.47243418,114.0090884,11.488827680472998,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",11-12
Ardeola bacchus,6,930,1,22.47242379,113.9993718,11.636687146585473,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",11-12
Ardeola bacchus,6,931,2,22.47243418,114.0090884,11.636687146585473,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",11-12
Ardeola bacchus,7,860,2,22.48145416,113.9993603,11.563271272381558,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",11-12
Ardeola bacchus,7,930,3,22.47242379,113.9993718,11.563271272381558,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",11-12
Ardeola bacchus,7,931,1,22.47243418,114.0090884,11.563271272381558,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",11-12
Ardeola bacchus,8,860,3,22.48145416,113.9993603,12.21860604427822,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",12-13
Ardeola bacchus,8,930,6,22.47242379,113.9993718,12.21860604427822,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",12-13
Ardeola bacchus,8,931,1,22.47243418,114.0090884,12.21860604427822,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",12-13
Ardeola bacchus,9,860,4,22.48145416,113.9993603,12.434991467016738,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",12-13
